Dialogue_ID,Utterance_ID,Original_Emotion,Predicted_Emotion
Ses04M_impro01_,Ses04M_impro01_F004,fru,neutral
Ses04M_impro01_,Ses04M_impro01_F005,fru,neutral
Ses04M_impro01_,Ses04M_impro01_M007,fru,angry
Ses04M_impro01_,Ses04M_impro01_F006,fru,angry
Ses04M_impro01_,Ses04M_impro01_M008,fru,angry
Ses04M_impro01_,Ses04M_impro01_F007,fru,angry
Ses04M_impro01_,Ses04M_impro01_F008,fru,neutral
Ses04M_impro01_,Ses04M_impro01_M009,fru,angry
Ses04M_impro01_,Ses04M_impro01_F009,fru,angry
Ses04M_impro01_,Ses04M_impro01_M010,fru,angry
Ses04M_impro01_,Ses04M_impro01_F010,fru,neutral
Ses04M_impro01_,Ses04M_impro01_F011,fru,neutral
Ses04M_impro01_,Ses04M_impro01_M011,fru,angry
Ses04M_impro01_,Ses04M_impro01_M012,fru,angry
Ses04M_impro01_,Ses04M_impro01_F012,neutral,angry
Ses04M_impro01_,Ses04M_impro01_M013,fru,angry
Ses04M_impro01_,Ses04M_impro01_F013,fru,angry
Ses04M_impro01_,Ses04M_impro01_M014,fru,angry
Ses04M_impro01_,Ses04M_impro01_F014,fru,angry
Ses04M_impro01_,Ses04M_impro01_M015,xxx,angry
Ses04M_impro01_,Ses04M_impro01_F015,fru,neutral
Ses04M_impro01_,Ses04M_impro01_M016,fru,angry
Ses04M_impro01_,Ses04M_impro01_M017,fru,angry
Ses04M_impro01_,Ses04M_impro01_M018,angry,angry
Ses04M_impro01_,Ses04M_impro01_M019,fru,angry
Ses04M_impro01_,Ses04M_impro01_F016,fru,angry
Ses04M_impro01_,Ses04M_impro01_M020,xxx,neutral
Ses04M_impro01_,Ses04M_impro01_M021,fru,angry
Ses04M_impro01_,Ses04M_impro01_F017,fru,neutral
Ses04M_impro01_,Ses04M_impro01_M022,fru,angry
Ses04M_impro01_,Ses04M_impro01_F018,angry,angry
Ses04M_impro01_,Ses04M_impro01_F019,angry,neutral
Ses04M_impro01_,Ses04M_impro01_M023,fru,neutral
Ses04M_impro01_,Ses04M_impro01_F020,fru,neutral
Ses04M_impro01_,Ses04M_impro01_M024,angry,angry
Ses04M_impro01_,Ses04M_impro01_F021,angry,neutral
Ses04M_impro02_,Ses04M_impro02_M000,sad,neutral
Ses04M_impro02_,Ses04M_impro02_F000,xxx,sad
Ses04M_impro02_,Ses04M_impro02_M001,xxx,sad
Ses04M_impro02_,Ses04M_impro02_F001,xxx,angry
Ses04M_impro02_,Ses04M_impro02_M002,fru,sad
Ses04M_impro02_,Ses04M_impro02_F002,fru,angry
Ses04M_impro02_,Ses04M_impro02_M003,fru,neutral
Ses04M_impro02_,Ses04M_impro02_F003,xxx,sad
Ses04M_impro02_,Ses04M_impro02_M004,fru,neutral
Ses04M_impro02_,Ses04M_impro02_F004,xxx,sad
Ses04M_impro02_,Ses04M_impro02_M005,fru,neutral
Ses04M_impro02_,Ses04M_impro02_F005,fru,angry
Ses04M_impro02_,Ses04M_impro02_M006,fru,neutral
Ses04M_impro02_,Ses04M_impro02_F006,xxx,angry
Ses04M_impro02_,Ses04M_impro02_M007,fru,sad
Ses04M_impro02_,Ses04M_impro02_M008,neutral,neutral
Ses04M_impro02_,Ses04M_impro02_M009,fru,neutral
Ses04M_impro02_,Ses04M_impro02_F007,fru,sad
Ses04M_impro02_,Ses04M_impro02_M010,fru,neutral
Ses04M_impro02_,Ses04M_impro02_F008,fru,angry
Ses04M_impro02_,Ses04M_impro02_M011,fru,angry
Ses04M_impro02_,Ses04M_impro02_F009,sad,angry
Ses04M_impro02_,Ses04M_impro02_F010,fru,sad
Ses04M_impro02_,Ses04M_impro02_M012,fru,neutral
Ses04M_impro02_,Ses04M_impro02_M013,fru,angry
Ses04M_impro02_,Ses04M_impro02_F011,fru,angry
Ses04M_impro02_,Ses04M_impro02_M014,fru,neutral
Ses04M_impro02_,Ses04M_impro02_F012,fru,angry
Ses04M_impro02_,Ses04M_impro02_M015,fru,neutral
Ses04M_impro02_,Ses04M_impro02_F013,fru,angry
Ses04M_impro02_,Ses04M_impro02_M016,fru,neutral
Ses04M_impro02_,Ses04M_impro02_F014,xxx,angry
Ses04M_impro02_,Ses04M_impro02_M017,fru,neutral
Ses04M_impro02_,Ses04M_impro02_F015,xxx,angry
Ses04M_impro02_,Ses04M_impro02_M018,fru,angry
Ses04M_impro02_,Ses04M_impro02_F016,fru,angry
Ses04M_impro02_,Ses04M_impro02_M019,fru,neutral
Ses04M_impro02_,Ses04M_impro02_F017,fru,angry
Ses04M_impro02_,Ses04M_impro02_M020,fru,sad
Ses04M_impro02_,Ses04M_impro02_M021,fru,sad
Ses04M_impro02_,Ses04M_impro02_F018,fru,angry
Ses04M_impro02_,Ses04M_impro02_F019,fru,angry
Ses04M_impro02_,Ses04M_impro02_M022,fru,sad
Ses04M_impro02_,Ses04M_impro02_M023,fru,sad
Ses04M_impro02_,Ses04M_impro02_F020,sad,neutral
Ses04M_impro02_,Ses04M_impro02_M024,fru,neutral
Ses04M_impro02_,Ses04M_impro02_F021,angry,angry
Ses04M_impro02_,Ses04M_impro02_M025,fru,sad
Ses04M_impro02_,Ses04M_impro02_F022,fru,angry
Ses04M_impro02_,Ses04M_impro02_M026,fru,sad
Ses04M_impro02_,Ses04M_impro02_F023,fru,angry
Ses04M_impro02_,Ses04M_impro02_M027,fru,sad
Ses04M_impro02_,Ses04M_impro02_F024,xxx,angry
Ses04M_impro02_,Ses04M_impro02_M028,fru,angry
Ses04M_impro02_,Ses04M_impro02_F025,fru,angry
Ses04M_impro02_,Ses04M_impro02_M029,fru,angry
Ses04M_impro02_,Ses04M_impro02_F026,xxx,angry
Ses04M_impro02_,Ses04M_impro02_M030,fru,neutral
Ses04M_impro02_,Ses04M_impro02_F027,fru,angry
Ses04M_impro02_,Ses04M_impro02_M031,fru,neutral
Ses04M_impro02_,Ses04M_impro02_F028,fru,angry
Ses04M_impro02_,Ses04M_impro02_M032,fru,angry
Ses04M_impro02_,Ses04M_impro02_F029,fru,angry
Ses04M_impro02_,Ses04M_impro02_M033,fru,neutral
Ses04M_impro02_,Ses04M_impro02_F030,xxx,angry
Ses04M_impro02_,Ses04M_impro02_M034,fru,angry
Ses04M_impro02_,Ses04M_impro02_F031,xxx,sad
Ses04M_impro02_,Ses04M_impro02_M035,fru,neutral
Ses04M_impro03_,Ses04M_impro03_M000,xxx,neutral
Ses04M_impro03_,Ses04M_impro03_F000,xxx,neutral
Ses04M_impro03_,Ses04M_impro03_M001,xxx,happy
Ses04M_impro03_,Ses04M_impro03_F001,xxx,happy
Ses04M_impro03_,Ses04M_impro03_M002,happy,happy
Ses04M_impro03_,Ses04M_impro03_F002,happy,happy
Ses04M_impro03_,Ses04M_impro03_M003,xxx,happy
Ses04M_impro03_,Ses04M_impro03_M004,xxx,happy
Ses04M_impro03_,Ses04M_impro03_F003,happy,happy
Ses04M_impro03_,Ses04M_impro03_M005,happy,neutral
Ses04M_impro03_,Ses04M_impro03_F004,happy,neutral
Ses04M_impro03_,Ses04M_impro03_M006,happy,happy
Ses04M_impro03_,Ses04M_impro03_F005,happy,happy
Ses04M_impro03_,Ses04M_impro03_M007,happy,neutral
Ses04M_impro03_,Ses04M_impro03_F006,happy,happy
Ses04M_impro03_,Ses04M_impro03_M008,happy,happy
Ses04M_impro03_,Ses04M_impro03_F007,happy,neutral
Ses04M_impro03_,Ses04M_impro03_M009,happy,neutral
Ses04M_impro03_,Ses04M_impro03_M010,xxx,neutral
Ses04M_impro03_,Ses04M_impro03_F008,happy,happy
Ses04M_impro03_,Ses04M_impro03_M011,happy,neutral
Ses04M_impro03_,Ses04M_impro03_F009,happy,happy
Ses04M_impro03_,Ses04M_impro03_M012,xxx,happy
Ses04M_impro03_,Ses04M_impro03_F010,happy,happy
Ses04M_impro03_,Ses04M_impro03_M013,xxx,happy
Ses04M_impro03_,Ses04M_impro03_M014,xxx,happy
Ses04M_impro03_,Ses04M_impro03_F011,happy,neutral
Ses04M_impro03_,Ses04M_impro03_M015,happy,neutral
Ses04M_impro03_,Ses04M_impro03_F012,happy,neutral
Ses04M_impro03_,Ses04M_impro03_M016,xxx,neutral
Ses04M_impro03_,Ses04M_impro03_F013,xxx,neutral
Ses04M_impro03_,Ses04M_impro03_M017,happy,happy
Ses04M_impro03_,Ses04M_impro03_F014,xxx,neutral
Ses04M_impro03_,Ses04M_impro03_M018,xxx,neutral
Ses04M_impro03_,Ses04M_impro03_F015,happy,happy
Ses04M_impro03_,Ses04M_impro03_M019,happy,neutral
Ses04M_impro03_,Ses04M_impro03_F016,happy,happy
Ses04M_impro03_,Ses04M_impro03_M020,happy,happy
Ses04M_impro03_,Ses04M_impro03_F017,happy,happy
Ses04M_impro03_,Ses04M_impro03_M021,happy,neutral
Ses04M_impro03_,Ses04M_impro03_F018,xxx,happy
Ses04M_impro03_,Ses04M_impro03_M022,happy,neutral
Ses04M_impro03_,Ses04M_impro03_F019,happy,happy
Ses04M_impro03_,Ses04M_impro03_M023,happy,happy
Ses04M_impro03_,Ses04M_impro03_M024,happy,happy
Ses04M_impro03_,Ses04M_impro03_M025,happy,neutral
Ses04M_impro03_,Ses04M_impro03_F020,xxx,neutral
Ses04M_impro03_,Ses04M_impro03_M026,happy,neutral
Ses04M_impro03_,Ses04M_impro03_F021,xxx,happy
Ses04M_impro03_,Ses04M_impro03_M027,xxx,neutral
Ses04M_impro03_,Ses04M_impro03_F022,xxx,happy
Ses04M_impro03_,Ses04M_impro03_M028,happy,neutral
Ses04M_impro03_,Ses04M_impro03_F023,xxx,happy
Ses04M_impro03_,Ses04M_impro03_M029,happy,neutral
Ses04M_impro03_,Ses04M_impro03_F024,happy,happy
Ses04M_impro03_,Ses04M_impro03_M030,happy,neutral
Ses04M_impro03_,Ses04M_impro03_F025,happy,happy
Ses04M_impro03_,Ses04M_impro03_M031,neutral,neutral
Ses04M_impro04_,Ses04M_impro04_M000,fru,sad
Ses04M_impro04_,Ses04M_impro04_M001,fru,sad
Ses04M_impro04_,Ses04M_impro04_F000,neutral,neutral
Ses04M_impro04_,Ses04M_impro04_M002,fru,sad
Ses04M_impro04_,Ses04M_impro04_M003,fru,sad
Ses04M_impro04_,Ses04M_impro04_F001,neutral,neutral
Ses04M_impro04_,Ses04M_impro04_F002,neutral,neutral
Ses04M_impro04_,Ses04M_impro04_M004,neutral,sad
Ses04M_impro04_,Ses04M_impro04_M005,fru,sad
Ses04M_impro04_,Ses04M_impro04_F003,neutral,neutral
Ses04M_impro04_,Ses04M_impro04_F004,neutral,neutral
Ses04M_impro04_,Ses04M_impro04_M006,fru,sad
Ses04M_impro04_,Ses04M_impro04_M007,fru,sad
Ses04M_impro04_,Ses04M_impro04_M008,fru,sad
Ses04M_impro04_,Ses04M_impro04_F005,neutral,neutral
Ses04M_impro04_,Ses04M_impro04_M009,fru,angry
Ses04M_impro04_,Ses04M_impro04_F006,neutral,neutral
Ses04M_impro04_,Ses04M_impro04_M010,fru,angry
Ses04M_impro04_,Ses04M_impro04_F007,neutral,neutral
Ses04M_impro04_,Ses04M_impro04_M011,fru,sad
Ses04M_impro04_,Ses04M_impro04_M012,fru,sad
Ses04M_impro04_,Ses04M_impro04_F008,neutral,neutral
Ses04M_impro04_,Ses04M_impro04_M013,fru,angry
Ses04M_impro04_,Ses04M_impro04_F009,neutral,neutral
Ses04M_impro04_,Ses04M_impro04_M014,fru,angry
Ses04M_impro04_,Ses04M_impro04_F010,sur,neutral
Ses04M_impro04_,Ses04M_impro04_M015,fru,angry
Ses04M_impro04_,Ses04M_impro04_F011,neutral,neutral
Ses04M_impro04_,Ses04M_impro04_M016,fru,neutral
Ses04M_impro04_,Ses04M_impro04_F012,neutral,neutral
Ses04M_impro04_,Ses04M_impro04_M017,fru,neutral
Ses04M_impro04_,Ses04M_impro04_F013,neutral,neutral
Ses04M_impro04_,Ses04M_impro04_M018,fru,angry
Ses04M_impro04_,Ses04M_impro04_M019,fru,angry
Ses04M_impro04_,Ses04M_impro04_F014,xxx,neutral
Ses04M_impro04_,Ses04M_impro04_M020,neutral,neutral
Ses04M_impro04_,Ses04M_impro04_F015,neutral,neutral
Ses04M_impro04_,Ses04M_impro04_M021,neutral,angry
Ses04M_impro04_,Ses04M_impro04_F016,neutral,neutral
Ses04M_impro04_,Ses04M_impro04_M022,neutral,angry
Ses04M_impro04_,Ses04M_impro04_F017,neutral,happy
Ses04M_impro04_,Ses04M_impro04_F018,xxx,neutral
Ses04M_impro04_,Ses04M_impro04_M023,oth,sad
Ses04M_impro05_,Ses04M_impro05_M000,fru,neutral
Ses04M_impro05_,Ses04M_impro05_F000,neutral,neutral
Ses04M_impro05_,Ses04M_impro05_M001,xxx,neutral
Ses04M_impro05_,Ses04M_impro05_F001,neutral,neutral
Ses04M_impro05_,Ses04M_impro05_M002,fru,neutral
Ses04M_impro05_,Ses04M_impro05_F002,neutral,neutral
Ses04M_impro05_,Ses04M_impro05_F003,neutral,neutral
Ses04M_impro05_,Ses04M_impro05_M003,fru,angry
Ses04M_impro05_,Ses04M_impro05_F004,xxx,neutral
Ses04M_impro05_,Ses04M_impro05_F005,xxx,neutral
Ses04M_impro05_,Ses04M_impro05_M004,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M005,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M006,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M007,fru,neutral
Ses04M_impro05_,Ses04M_impro05_F006,neutral,neutral
Ses04M_impro05_,Ses04M_impro05_F007,neutral,neutral
Ses04M_impro05_,Ses04M_impro05_M008,angry,angry
Ses04M_impro05_,Ses04M_impro05_F008,neutral,neutral
Ses04M_impro05_,Ses04M_impro05_M009,angry,angry
Ses04M_impro05_,Ses04M_impro05_F009,neutral,neutral
Ses04M_impro05_,Ses04M_impro05_M010,angry,angry
Ses04M_impro05_,Ses04M_impro05_M011,angry,angry
Ses04M_impro05_,Ses04M_impro05_M012,fru,angry
Ses04M_impro05_,Ses04M_impro05_F010,neutral,neutral
Ses04M_impro05_,Ses04M_impro05_M013,fru,angry
Ses04M_impro05_,Ses04M_impro05_F011,xxx,neutral
Ses04M_impro05_,Ses04M_impro05_M014,angry,angry
Ses04M_impro05_,Ses04M_impro05_F012,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M015,angry,angry
Ses04M_impro05_,Ses04M_impro05_M016,angry,angry
Ses04M_impro05_,Ses04M_impro05_F013,neutral,neutral
Ses04M_impro05_,Ses04M_impro05_M017,angry,angry
Ses04M_impro05_,Ses04M_impro05_F014,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M018,angry,angry
Ses04M_impro05_,Ses04M_impro05_F015,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M019,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M020,xxx,angry
Ses04M_impro05_,Ses04M_impro05_F016,fru,neutral
Ses04M_impro05_,Ses04M_impro05_F017,neutral,neutral
Ses04M_impro05_,Ses04M_impro05_M021,fru,angry
Ses04M_impro05_,Ses04M_impro05_F018,fru,neutral
Ses04M_impro05_,Ses04M_impro05_F019,neutral,neutral
Ses04M_impro05_,Ses04M_impro05_M022,angry,angry
Ses04M_impro05_,Ses04M_impro05_F020,neutral,neutral
Ses04M_impro05_,Ses04M_impro05_F021,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M023,xxx,angry
Ses04M_impro05_,Ses04M_impro05_F022,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M024,fru,angry
Ses04M_impro05_,Ses04M_impro05_F023,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M025,fru,neutral
Ses04M_impro05_,Ses04M_impro05_F024,fru,neutral
Ses04M_impro05_,Ses04M_impro05_F025,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M026,angry,neutral
Ses04M_impro05_,Ses04M_impro05_F026,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M027,fru,angry
Ses04M_impro05_,Ses04M_impro05_M028,fru,neutral
Ses04M_impro05_,Ses04M_impro05_F027,fru,neutral
Ses04M_impro05_,Ses04M_impro05_F028,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M029,fru,angry
Ses04M_impro05_,Ses04M_impro05_F029,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M030,fru,angry
Ses04M_impro05_,Ses04M_impro05_F030,fru,angry
Ses04M_impro05_,Ses04M_impro05_F031,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M031,fru,neutral
Ses04M_impro05_,Ses04M_impro05_F032,fru,neutral
Ses04M_impro05_,Ses04M_impro05_F033,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M032,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M033,fru,neutral
Ses04M_impro05_,Ses04M_impro05_F034,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M034,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M035,fru,neutral
Ses04M_impro05_,Ses04M_impro05_F035,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M036,fru,angry
Ses04M_impro05_,Ses04M_impro05_F036,neutral,neutral
Ses04M_impro05_,Ses04M_impro05_M037,fru,angry
Ses04M_impro05_,Ses04M_impro05_F037,neutral,neutral
Ses04M_impro05_,Ses04M_impro05_M038,angry,angry
Ses04M_impro05_,Ses04M_impro05_F038,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M039,angry,neutral
Ses04M_impro05_,Ses04M_impro05_M040,fru,angry
Ses04M_impro05_,Ses04M_impro05_F039,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M041,fru,angry
Ses04M_impro05_,Ses04M_impro05_F040,fru,happy
Ses04M_impro05_,Ses04M_impro05_M042,fru,angry
Ses04M_impro05_,Ses04M_impro05_F041,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M043,fru,angry
Ses04M_impro05_,Ses04M_impro05_F042,fru,neutral
Ses04M_impro05_,Ses04M_impro05_M044,angry,angry
Ses04M_impro05_,Ses04M_impro05_M045,angry,angry
Ses04M_impro06_,Ses04M_impro06_F000,sad,neutral
Ses04M_impro06_,Ses04M_impro06_F001,sad,sad
Ses04M_impro06_,Ses04M_impro06_M000,sad,sad
Ses04M_impro06_,Ses04M_impro06_F002,sad,sad
Ses04M_impro06_,Ses04M_impro06_M001,sad,sad
Ses04M_impro06_,Ses04M_impro06_M002,sad,sad
Ses04M_impro06_,Ses04M_impro06_F003,sad,sad
Ses04M_impro06_,Ses04M_impro06_M003,sad,sad
Ses04M_impro06_,Ses04M_impro06_F004,sad,sad
Ses04M_impro06_,Ses04M_impro06_M004,sad,sad
Ses04M_impro06_,Ses04M_impro06_F005,sad,sad
Ses04M_impro06_,Ses04M_impro06_M005,sad,sad
Ses04M_impro06_,Ses04M_impro06_F006,sad,sad
Ses04M_impro06_,Ses04M_impro06_F007,sad,neutral
Ses04M_impro06_,Ses04M_impro06_M006,sad,sad
Ses04M_impro06_,Ses04M_impro06_M007,sad,sad
Ses04M_impro06_,Ses04M_impro06_F008,sad,neutral
Ses04M_impro06_,Ses04M_impro06_M008,sad,sad
Ses04M_impro06_,Ses04M_impro06_F009,sad,neutral
Ses04M_impro06_,Ses04M_impro06_M009,sad,sad
Ses04M_impro06_,Ses04M_impro06_F010,sad,neutral
Ses04M_impro06_,Ses04M_impro06_M010,sad,sad
Ses04M_impro06_,Ses04M_impro06_F011,sad,neutral
Ses04M_impro06_,Ses04M_impro06_F012,sad,neutral
Ses04M_impro06_,Ses04M_impro06_M011,sad,sad
Ses04M_impro06_,Ses04M_impro06_F013,xxx,neutral
Ses04M_impro06_,Ses04M_impro06_M012,sad,sad
Ses04M_impro06_,Ses04M_impro06_M013,sad,sad
Ses04M_impro06_,Ses04M_impro06_F014,sad,neutral
Ses04M_impro06_,Ses04M_impro06_M014,sad,sad
Ses04M_impro06_,Ses04M_impro06_F015,sad,neutral
Ses04M_impro06_,Ses04M_impro06_M015,sad,sad
Ses04M_impro06_,Ses04M_impro06_M016,sad,sad
Ses04M_impro06_,Ses04M_impro06_F016,sad,neutral
Ses04M_impro06_,Ses04M_impro06_M017,sad,sad
Ses04M_impro06_,Ses04M_impro06_M018,sad,sad
Ses04M_impro06_,Ses04M_impro06_F017,sad,sad
Ses04M_impro06_,Ses04M_impro06_M019,sad,sad
Ses04M_impro06_,Ses04M_impro06_F018,sad,neutral
Ses04M_impro06_,Ses04M_impro06_F019,sad,neutral
Ses04M_impro06_,Ses04M_impro06_M020,sad,sad
Ses04M_impro07_,Ses04M_impro07_M000,happy,happy
Ses04M_impro07_,Ses04M_impro07_F000,sur,happy
Ses04M_impro07_,Ses04M_impro07_M001,happy,happy
Ses04M_impro07_,Ses04M_impro07_F001,sur,happy
Ses04M_impro07_,Ses04M_impro07_M002,happy,happy
Ses04M_impro07_,Ses04M_impro07_F002,happy,happy
Ses04M_impro07_,Ses04M_impro07_F003,happy,happy
Ses04M_impro07_,Ses04M_impro07_M003,happy,happy
Ses04M_impro07_,Ses04M_impro07_M004,happy,happy
Ses04M_impro07_,Ses04M_impro07_M005,xxx,happy
Ses04M_impro07_,Ses04M_impro07_F004,happy,happy
Ses04M_impro07_,Ses04M_impro07_M006,xxx,happy
Ses04M_impro07_,Ses04M_impro07_F005,xxx,happy
Ses04M_impro07_,Ses04M_impro07_M007,happy,happy
Ses04M_impro07_,Ses04M_impro07_F006,happy,neutral
Ses04M_impro07_,Ses04M_impro07_M008,happy,neutral
Ses04M_impro07_,Ses04M_impro07_F007,happy,neutral
Ses04M_impro07_,Ses04M_impro07_M009,happy,neutral
Ses04M_impro07_,Ses04M_impro07_F008,happy,neutral
Ses04M_impro07_,Ses04M_impro07_M010,happy,neutral
Ses04M_impro07_,Ses04M_impro07_M011,happy,neutral
Ses04M_impro07_,Ses04M_impro07_F009,happy,happy
Ses04M_impro07_,Ses04M_impro07_M012,happy,neutral
Ses04M_impro07_,Ses04M_impro07_F010,happy,neutral
Ses04M_impro07_,Ses04M_impro07_M013,happy,happy
Ses04M_impro07_,Ses04M_impro07_F011,happy,happy
Ses04M_impro07_,Ses04M_impro07_M014,happy,happy
Ses04M_impro07_,Ses04M_impro07_F012,happy,happy
Ses04M_impro07_,Ses04M_impro07_M015,happy,happy
Ses04M_impro07_,Ses04M_impro07_F013,happy,happy
Ses04M_impro07_,Ses04M_impro07_M016,xxx,happy
Ses04M_impro07_,Ses04M_impro07_F014,happy,happy
Ses04M_impro07_,Ses04M_impro07_M017,xxx,happy
Ses04M_impro07_,Ses04M_impro07_F015,happy,happy
Ses04M_impro07_,Ses04M_impro07_M018,xxx,happy
Ses04M_impro07_,Ses04M_impro07_F016,happy,happy
Ses04M_impro07_,Ses04M_impro07_M019,xxx,happy
Ses04M_impro07_,Ses04M_impro07_F017,happy,happy
Ses04M_impro07_,Ses04M_impro07_M020,happy,happy
Ses04M_impro07_,Ses04M_impro07_M021,happy,happy
Ses04M_impro07_,Ses04M_impro07_F018,happy,happy
Ses04M_impro07_,Ses04M_impro07_M022,xxx,happy
Ses04M_impro07_,Ses04M_impro07_F019,xxx,happy
Ses04M_impro07_,Ses04M_impro07_M023,xxx,happy
Ses04M_impro07_,Ses04M_impro07_F020,xxx,happy
Ses04M_impro07_,Ses04M_impro07_M024,xxx,happy
Ses04M_impro07_,Ses04M_impro07_F021,xxx,happy
Ses04M_impro07_,Ses04M_impro07_M025,neutral,happy
Ses04M_impro07_,Ses04M_impro07_F022,happy,happy
Ses04M_impro07_,Ses04M_impro07_M026,neutral,neutral
Ses04M_impro07_,Ses04M_impro07_F023,neutral,neutral
Ses04M_impro07_,Ses04M_impro07_M027,xxx,neutral
Ses04M_impro07_,Ses04M_impro07_F024,xxx,neutral
Ses04M_impro07_,Ses04M_impro07_M028,xxx,neutral
Ses04M_impro07_,Ses04M_impro07_F025,xxx,neutral
Ses04M_impro07_,Ses04M_impro07_M029,neutral,neutral
Ses04M_impro07_,Ses04M_impro07_F026,neutral,neutral
Ses04M_impro07_,Ses04M_impro07_M030,neutral,neutral
Ses04M_impro07_,Ses04M_impro07_F027,happy,happy
Ses04M_impro07_,Ses04M_impro07_M031,xxx,neutral
Ses04M_impro07_,Ses04M_impro07_M032,neutral,neutral
Ses04M_impro07_,Ses04M_impro07_F028,xxx,neutral
Ses04M_impro07_,Ses04M_impro07_M033,xxx,happy
Ses04M_impro07_,Ses04M_impro07_F029,xxx,neutral
Ses04M_impro07_,Ses04M_impro07_M034,xxx,neutral
Ses04M_impro07_,Ses04M_impro07_F030,xxx,neutral
Ses04M_impro07_,Ses04M_impro07_M035,neutral,neutral
Ses04M_impro07_,Ses04M_impro07_F031,xxx,happy
Ses04M_impro07_,Ses04M_impro07_M036,neutral,neutral
Ses04M_impro07_,Ses04M_impro07_F032,xxx,neutral
Ses04M_impro07_,Ses04M_impro07_M037,neutral,neutral
Ses04M_impro07_,Ses04M_impro07_F033,xxx,happy
Ses04M_impro07_,Ses04M_impro07_M038,xxx,happy
Ses04M_impro07_,Ses04M_impro07_F034,xxx,happy
Ses04M_impro07_,Ses04M_impro07_M039,xxx,neutral
Ses04M_impro07_,Ses04M_impro07_F035,xxx,neutral
Ses04M_impro07_,Ses04M_impro07_M040,neutral,neutral
Ses04M_impro07_,Ses04M_impro07_F036,neutral,neutral
Ses04M_impro07_,Ses04M_impro07_M041,neutral,neutral
Ses04M_impro07_,Ses04M_impro07_F037,neutral,neutral
Ses04M_impro07_,Ses04M_impro07_M042,neutral,neutral
Ses04M_impro07_,Ses04M_impro07_F038,xxx,angry
Ses04M_impro07_,Ses04M_impro07_M043,neutral,neutral
Ses04M_impro07_,Ses04M_impro07_F039,xxx,happy
Ses04M_impro08_,Ses04M_impro08_M000,fru,happy
Ses04M_impro08_,Ses04M_impro08_F000,fru,angry
Ses04M_impro08_,Ses04M_impro08_M001,neutral,neutral
Ses04M_impro08_,Ses04M_impro08_F001,fru,angry
Ses04M_impro08_,Ses04M_impro08_M002,fru,neutral
Ses04M_impro08_,Ses04M_impro08_F002,fru,angry
Ses04M_impro08_,Ses04M_impro08_M003,fru,neutral
Ses04M_impro08_,Ses04M_impro08_F003,fru,angry
Ses04M_impro08_,Ses04M_impro08_M004,neutral,neutral
Ses04M_impro08_,Ses04M_impro08_F004,xxx,neutral
Ses04M_impro08_,Ses04M_impro08_M005,neutral,neutral
Ses04M_impro08_,Ses04M_impro08_F005,xxx,neutral
Ses04M_impro08_,Ses04M_impro08_M006,neutral,neutral
Ses04M_impro08_,Ses04M_impro08_F006,fru,angry
Ses04M_impro08_,Ses04M_impro08_M007,fru,neutral
Ses04M_impro08_,Ses04M_impro08_F007,fru,angry
Ses04M_impro08_,Ses04M_impro08_F008,fru,angry
Ses04M_impro08_,Ses04M_impro08_M008,neutral,neutral
Ses04M_impro08_,Ses04M_impro08_F009,fru,angry
Ses04M_impro08_,Ses04M_impro08_M009,fru,neutral
Ses04M_impro08_,Ses04M_impro08_F010,fru,angry
Ses04M_impro08_,Ses04M_impro08_M010,neutral,neutral
Ses04M_impro08_,Ses04M_impro08_F011,fru,angry
Ses04M_impro08_,Ses04M_impro08_M011,neutral,neutral
Ses04M_impro08_,Ses04M_impro08_F012,fru,angry
Ses04M_impro08_,Ses04M_impro08_M012,neutral,neutral
Ses04M_impro08_,Ses04M_impro08_M013,neutral,neutral
Ses04M_impro08_,Ses04M_impro08_F013,fru,angry
Ses04M_impro08_,Ses04M_impro08_F014,fru,angry
Ses04M_impro08_,Ses04M_impro08_M014,fru,neutral
Ses04M_impro08_,Ses04M_impro08_F015,xxx,angry
Ses04M_impro08_,Ses04M_impro08_M015,fru,neutral
Ses04M_impro08_,Ses04M_impro08_F016,fru,angry
Ses04M_impro08_,Ses04M_impro08_M016,fru,neutral
