id,utterance,label,label_num,file_id,start,end,session,original_emotion,utterance_num
Ses04M_impro04_F014,That's amazing logic that you managed to turn that around and make it my fault.,xxx,-1,Ses04M_impro04_,185.43,189.32,Session4,xxx,34
Ses04M_impro04_M020,"Well, I mean, it makes sense, doesn't it, hmm?",neutral,3,Ses04M_impro04_,188.77,191.83,Session4,neu,35
Ses04M_impro04_F015,I think maybe you can't get employed because you aren't willing to take responsibility for your own actions.,neutral,3,Ses04M_impro04_,190.59,195.43,Session4,neu,36
Ses04M_impro04_M021,That's not true.  I take responsibility for my own actions.,neutral,3,Ses04M_impro04_,195.3,199.72,Session4,neu,37
Ses04M_impro04_F016,Really?  Whose fault is it you don't have a job?,neutral,3,Ses04M_impro04_,198.9,201.9,Session4,neu,38
Ses04M_impro04_M022,Yours.  I don't--,neutral,3,Ses04M_impro04_,202.2,205.9,Session4,neu,39
Ses04M_impro04_F017,[LAUGHTER],neutral,3,Ses04M_impro04_,203.47,204.9301,Session4,neu,40
Ses04M_impro04_F018,"You see what you just did there, though?",xxx,-1,Ses04M_impro04_,205.9042,208.68,Session4,xxx,41
Ses04M_impro04_M023,"I had- No, I don't.  I'm sorry.  I just totally screwed this one up.  You can stop it I guess.",oth,-1,Ses04M_impro04_,208.3393,216.51,Session4,oth,42
Ses04M_impro05_M000,"Yeah, hi.  Look--Um, okay.  Here's the thing.",fru,-1,Ses04M_impro05_,4.7502,9.71,Session4,fru,0
Ses04M_impro05_F000,"Hi, how can I help you?",neutral,3,Ses04M_impro05_,6.17,8.24,Session4,neu,1
Ses04M_impro05_M001,Just arrived from London--,xxx,-1,Ses04M_impro05_,9.73,12.97,Session4,xxx,2
Ses04M_impro05_F001,Mmhmm.,neutral,3,Ses04M_impro05_,12.71,14.7,Session4,neu,3
Ses04M_impro05_M002,lost my luggage. Your airline--,fru,-1,Ses04M_impro05_,14.65,18.99,Session4,fru,4
Ses04M_impro05_F002,I'm sorry.,neutral,3,Ses04M_impro05_,16.78,18.57,Session4,neu,5
Ses04M_impro05_F003,Right.,neutral,3,Ses04M_impro05_,18.64,19.49,Session4,neu,6
Ses04M_impro05_M003,"lost my luggage. I didn't lose it. No, it's not like I left it somewhere and somebody took it.",fru,-1,Ses04M_impro05_,19.13,24.79,Session4,fru,7
Ses04M_impro05_F004,"Oh, oh, you didn't.",xxx,-1,Ses04M_impro05_,19.51,20.7966,Session4,xxx,8
Ses04M_impro05_F005,I thought you lost your luggage.,xxx,-1,Ses04M_impro05_,21.012,22.392,Session4,xxx,9
Ses04M_impro05_M004,"It was lost.  I waited on the conveyor -- near the conveyor belt to see, you know, where -- then the baggage claim and see if it would- it would come out.",fru,-1,Ses04M_impro05_,24.79,33.83,Session4,fru,10
Ses04M_impro05_M005,"Didn't come out.  I spoke to somebody, a local authority figure.",fru,-1,Ses04M_impro05_,33.85,44.14,Session4,fru,11
Ses04M_impro05_M006,"And he told me to come to this desk here so I can, uh, at least get, uh, the hundred- hundred and fifty dollars that- that I'm owed for my loss.",fru,-1,Ses04M_impro05_,44.16,56.15,Session4,fru,12
Ses04M_impro05_M007,'Cause that's roughly how much the bag plus all its contents was worth.,fru,-1,Ses04M_impro05_,56.61,64.66,Session4,fru,13
Ses04M_impro05_F006,"Uh. Okay.  I -- first of all, I'm very sorry you lost your bag.",neutral,3,Ses04M_impro05_,64.405,69.28,Session4,neu,14
Ses04M_impro05_F007,"Um, but, actually, our policy is a fifty dollar",neutral,3,Ses04M_impro05_,69.3126,73.04,Session4,neu,15
Ses04M_impro05_M008,fifty dollars?,angry,0,Ses04M_impro05_,73.41,75.31,Session4,ang,16
Ses04M_impro05_F008,refund--coverage of the bag that was lost. yes,neutral,3,Ses04M_impro05_,73.04,76.7,Session4,neu,17
Ses04M_impro05_M009,"fifty dollars. No way, no.",angry,0,Ses04M_impro05_,75.35,77.84,Session4,ang,18
Ses04M_impro05_F009,"That's our policy, sir.",neutral,3,Ses04M_impro05_,77.5,79.64,Session4,neu,19
Ses04M_impro05_M010,"I don't but the thing is, I don't care about your policy.",angry,0,Ses04M_impro05_,78.31,81.46,Session4,ang,20
Ses04M_impro05_M011,You understand?,angry,0,Ses04M_impro05_,81.46,82.89,Session4,ang,21
Ses04M_impro05_M012,"What I want you to do is I want you to write three of those, as if I were three people.  Okay.  You can write -- you can just put my name on all --",fru,-1,Ses04M_impro05_,82.92,91.56,Session4,fru,22
Ses04M_impro05_F010,I can't do that.,neutral,3,Ses04M_impro05_,89.87,92.7589,Session4,neu,23
Ses04M_impro05_M013,But what I'm telling you is that's what you're going to do.,fru,-1,Ses04M_impro05_,92.1431,96.2016,Session4,fru,24
Ses04M_impro05_F011,"Uh, no, actually, no I'm not.",xxx,-1,Ses04M_impro05_,95.5859,100.28,Session4,xxx,25
Ses04M_impro05_M014,"No, no, because, look, I don't care what your policy says.  I mean--",angry,0,Ses04M_impro05_,98.45,103.84,Session4,ang,26
Ses04M_impro05_F012,I'm very sorry.  I understand you're frustrated. You just got off of a flight.,fru,-1,Ses04M_impro05_,102.73,108.57,Session4,fru,27
Ses04M_impro05_M015,You understand that the contents of my bag- The contents of my bag cost a hundred and fifty dollars.,angry,0,Ses04M_impro05_,104.72,111.12,Session4,ang,28
Ses04M_impro05_M016,You--,angry,0,Ses04M_impro05_,111.1763,112.7157,Session4,ang,29
Ses04M_impro05_F013,We'll cover fifty.,neutral,3,Ses04M_impro05_,112.32,114.15,Session4,neu,30
Ses04M_impro05_M017,No.  No.  No.  What I need you to do -- I need you to write checks for -- I need you to write three of them. That'll be satisfactory.,angry,0,Ses04M_impro05_,113.67,122.36,Session4,ang,31
Ses04M_impro05_F014,We only cover fifty do-,fru,-1,Ses04M_impro05_,123.25,125.49,Session4,fru,32
Ses04M_impro05_M018,"Just -- you can fill out the form--We can fill out - no, no, no, we can fill out the form three times.",angry,0,Ses04M_impro05_,122.39,126.68,Session4,ang,33
Ses04M_impro05_F015,We only cover fifty dollars worth of lost items.,fru,-1,Ses04M_impro05_,128.05,132.85,Session4,fru,34
Ses04M_impro05_M019,And then that'll be that. It's going to be fine. Just-,fru,-1,Ses04M_impro05_,126.68,130.35,Session4,fru,35
Ses04M_impro05_M020,"I'm going to get very upset.  Like, I mean, I'm- I'm upset right now but I'm going to get really upset if you- if you don't do the check thing.",xxx,-1,Ses04M_impro05_,130.4,137.18,Session4,xxx,36
Ses04M_impro05_F016,I'm very sorry.,fru,-1,Ses04M_impro05_,132.87,134.79,Session4,fru,37
Ses04M_impro05_F017,I'm very sorry.  I understand you're upset.  You just got off a long flight.,neutral,3,Ses04M_impro05_,135.65,139.2448,Session4,neu,38
Ses04M_impro05_M021,"You don't understand. You don't understand, actually.  You don't understand because it was my luggage that was lost.  Okay.",fru,-1,Ses04M_impro05_,138.18,144.95,Session4,fru,39
Ses04M_impro05_F018,We really -- we want to work with you. We really -- we want to help.,fru,-1,Ses04M_impro05_,139.2728,142.67,Session4,fru,40
Ses04M_impro05_F019,I understand that.  I would know if it was mine. Um-,neutral,3,Ses04M_impro05_,143.46,147.47,Session4,neu,41
Ses04M_impro05_M022,"Yeah.  If it was yours, but it's not. It's mine.  Okay. So just--",angry,0,Ses04M_impro05_,147.12,151.5,Session4,ang,42
Ses04M_impro05_F020,But it's not.  It's yours.  I understand.,neutral,3,Ses04M_impro05_,148.43,151.23,Session4,neu,43
Ses04M_impro05_F021,I know.  We want to work with you.  We will give you the fifty dollars but I'm--,fru,-1,Ses04M_impro05_,151.23,157.02,Session4,fru,44
Ses04M_impro05_M023,"No, it's not going to be -- but it's not going to be fifty, it's going to be a hundred and fifty.  You're going to write three, you understand, three of- of the forms.  You're going to write three of them out and then give it to me.",xxx,-1,Ses04M_impro05_,155.04,165.17,Session4,xxx,45
Ses04M_impro05_F022,"Yeah, we don't do that.  I can go ahead and send you--",fru,-1,Ses04M_impro05_,165.02,170.61,Session4,fru,46
Ses04M_impro05_M024,You- you- you- you're misunderstanding me.  You're going to do that.,fru,-1,Ses04M_impro05_,168.21,172.34,Session4,fru,47
Ses04M_impro05_F023,"We will definitely keep an eye out for your bag. We will try to find it.  We will, you know, fill out the form for missing items.",fru,-1,Ses04M_impro05_,171.8,180.95,Session4,fru,48
Ses04M_impro05_M025,"Look, can I just -- can I speak to your manager, please?  'Cause I- I really -- I don't, um -- I mean, I just don't want to deal with -- I know that -- I mean, I know this isn't your fault,",fru,-1,Ses04M_impro05_,179.4,187.57,Session4,fru,49
Ses04M_impro05_F024,No one can make the three check thing happen 'cause we don't do that.,fru,-1,Ses04M_impro05_,190.97,194.77,Session4,fru,50
Ses04M_impro05_F025,I can write you the one check.,fru,-1,Ses04M_impro05_,194.77,197.06,Session4,fru,51
Ses04M_impro05_M026,but I need to speak to somebody who can make the three check thing happen.,angry,0,Ses04M_impro05_,187.59,191.52,Session4,ang,52
Ses04M_impro05_F026,All- all that my supervisor could do is the exact same thing that I'm offering to do.,fru,-1,Ses04M_impro05_,197.18,202.95,Session4,fru,53
Ses04M_impro05_M027,"But what I'm talk -- but I'm just,just- please let me--",fru,-1,Ses04M_impro05_,194.67,198.67,Session4,fru,54
Ses04M_impro05_M028,But if I could just speak directly -- if I could just speak directly to your-- to your superior person,fru,-1,Ses04M_impro05_,201.7,211.5484,Session4,fru,55
Ses04M_impro05_F027,"I'd be happy to give you a cup of coffee, too.",fru,-1,Ses04M_impro05_,203.01,206.07,Session4,fru,56
Ses04M_impro05_F028,We'll just throw that in--gratuitously.,fru,-1,Ses04M_impro05_,206.09,210.63,Session4,fru,57
Ses04M_impro05_M029,then that would be helpful to me because I just feel like if- you don't think you have the power to write three checks but you actually do. see?,fru,-1,Ses04M_impro05_,211.5826,221.19,Session4,fru,58
Ses04M_impro05_F029,"No, I don't. See, I could lose my job if I did that.",fru,-1,Ses04M_impro05_,219.85,223.6121,Session4,fru,59
Ses04M_impro05_M030,But your job is not my concern. My concern is getting my luggage.,fru,-1,Ses04M_impro05_,223.2483,229.34,Session4,fru,60
Ses04M_impro05_F030,And your bag is not my concern.,fru,-1,Ses04M_impro05_,226.52,229.04,Session4,fru,61
Ses04M_impro05_F031,The fifty dollars I'm going to give you for your bag is really all I'm concerned with.,fru,-1,Ses04M_impro05_,229.04,233.49,Session4,fru,62
Ses04M_impro05_M031,"Look, I don't -- look, can we just not argue about this.  Like--",fru,-1,Ses04M_impro05_,231.28,235.2,Session4,fru,63
Ses04M_impro05_F032,I'm more than happy to not argue about it.  I will give you your fifty dollar certificate.,fru,-1,Ses04M_impro05_,234.17,238.52,Session4,fru,64
Ses04M_impro05_F033,You can go ahead and go fill out the form. We'll look for your bag.,fru,-1,Ses04M_impro05_,238.52,242.84,Session4,fru,65
Ses04M_impro05_M032,So what if- what if we- what if we do three forms,fru,-1,Ses04M_impro05_,239.81,243.32,Session4,fru,66
Ses04M_impro05_M033,with different names on them? That-,fru,-1,Ses04M_impro05_,243.32,247.35,Session4,fru,67
Ses04M_impro05_F034,Then that would be lying.,fru,-1,Ses04M_impro05_,245.68,248.3553,Session4,fru,68
Ses04M_impro05_M034,"but, no. See, 'cause",fru,-1,Ses04M_impro05_,247.7955,250.98,Session4,fru,69
Ses04M_impro05_M035,if we have three forms then I can get the hundred and fifty.,fru,-1,Ses04M_impro05_,250.98,255.44,Session4,fru,70
Ses04M_impro05_F035,I'm sorry.  We can only issue one fifty dollar certificate to cover the lost bag for one person.,fru,-1,Ses04M_impro05_,251.95,258.64,Session4,fru,71
Ses04M_impro05_M036,"Just please, will you please just work with me here? Just -- all I'm asking you to do is just work with me. I know -- I know that you get lots of people all day long who give you shit, give you crap, but",fru,-1,Ses04M_impro05_,255.46,265.65,Session4,fru,72
Ses04M_impro05_F036,"I understand you're frustrated, but--",neutral,3,Ses04M_impro05_,258.86,261.53,Session4,neu,73
Ses04M_impro05_M037,"um, you know, I -- this is my bag and I need the hundred and fifty dollars. Please.",fru,-1,Ses04M_impro05_,265.6897,271.67,Session4,fru,74
Ses04M_impro05_F037,I know. I understand it's personal-- It's personal to you. I get that.,neutral,3,Ses04M_impro05_,268.4,273.51,Session4,neu,75
Ses04M_impro05_M038,Please.,angry,0,Ses04M_impro05_,271.71,273.43,Session4,ang,76
Ses04M_impro05_F038,"But if you want to just sit down, you know, maybe have a cup of tea, calm down a little bit, we'll go ahead and we'll do what we can for you. you okey",fru,-1,Ses04M_impro05_,273.51,281.46,Session4,fru,77
Ses04M_impro05_M039,"I'm already calm. Okay, I'm calm. I'm calm.",angry,0,Ses04M_impro05_,278.42,282.15,Session4,ang,78
Ses04M_impro05_M040,"Just all I need you to do is just fill out three forms and I'll leave you alone forever, forever.  I'll never -- we'll never see each other again.",fru,-1,Ses04M_impro05_,282.15,290.9841,Session4,fru,79
Ses04M_impro05_F039,"And I'm looking forward to that.  However, I can't do that. I would lose my job.",fru,-1,Ses04M_impro05_,290.3683,296.84,Session4,fru,80
Ses04M_impro05_M041,But that's not going to-- But you don't understand. You're looking forward to never seeing me again.,fru,-1,Ses04M_impro05_,294.49,298.92,Session4,fru,81
Ses04M_impro05_F040,"Oh, yes.",fru,-1,Ses04M_impro05_,298.74,300.46,Session4,fru,82
Ses04M_impro05_M042,But never seeing me again is not going to happen until you give me the three checks.,fru,-1,Ses04M_impro05_,298.95,303.53,Session4,fru,83
Ses04M_impro05_F041,"I'm sorry, really.  But--",fru,-1,Ses04M_impro05_,303.52,307.14,Session4,fru,84
Ses04M_impro05_M043,I don't -- I'm not- I'm not convinced.,fru,-1,Ses04M_impro05_,306.61,309.22,Session4,fru,85
Ses04M_impro05_F042,That I'm sorry?,fru,-1,Ses04M_impro05_,308.67,310.48,Session4,fru,86
Ses04M_impro05_M044,"Yeah.  If you were really sorry, you'd give me the three checks.",angry,0,Ses04M_impro05_,309.78,313.22,Session4,ang,87
Ses04M_impro05_M045,"So why don't we just do that and stop this nonsense, hmm?  Hmm?",angry,0,Ses04M_impro05_,313.51,318.9022,Session4,ang,88
Ses04M_impro06_F000,"Hey, how you doing?",sad,2,Ses04M_impro06_,9.0835,12.26,Session4,sad,0
Ses04M_impro06_F001,I'm sorry.,sad,2,Ses04M_impro06_,14.66,17.13,Session4,sad,1
Ses04M_impro06_M000,Thanks.,sad,2,Ses04M_impro06_,17.02,19.1226,Session4,sad,2
Ses04M_impro06_F002,"I know- I know there's nothing I can say that will really help, but--",sad,2,Ses04M_impro06_,17.23,22.51,Session4,sad,3
Ses04M_impro06_M001,"I know.  I just -- I don't know.  It's just weird because you have somebody who's, you know,",sad,2,Ses04M_impro06_,22.12,33.71,Session4,sad,4
Ses04M_impro06_M002,a major part of your life and then they're gone.  And I don't know.  That's not really -- it's never really happened to me before.,sad,2,Ses04M_impro06_,34.11,44.56,Session4,sad,5
Ses04M_impro06_F003,I'm sorry.  It's never easy.,sad,2,Ses04M_impro06_,44.56,49.5,Session4,sad,6
Ses04M_impro06_M003,Yeah.,sad,2,Ses04M_impro06_,49.0336,50.63,Session4,sad,7
Ses04M_impro06_F004,"But, I'm here if there's anything you need.  I mean, you just have to ask.  I know --",sad,2,Ses04M_impro06_,51.48,56.8564,Session4,sad,8
Ses04M_impro06_M004,Thanks.,sad,2,Ses04M_impro06_,56.52,57.87,Session4,sad,9
Ses04M_impro06_F005,--it doesn't really do anything.  But--,sad,2,Ses04M_impro06_,57.33,60.57,Session4,sad,10
Ses04M_impro06_M005,I just -- it's just not fair.,sad,2,Ses04M_impro06_,63.94,69.04,Session4,sad,11
Ses04M_impro06_F006,I know.  It never is.,sad,2,Ses04M_impro06_,72.03,76.62,Session4,sad,12
Ses04M_impro06_F007,"How's, um -- how's his parents doing?",sad,2,Ses04M_impro06_,80.9,86.48,Session4,sad,13
Ses04M_impro06_M006,"I mean, they're, you know, they're upset.  It's like you know, they",sad,2,Ses04M_impro06_,91.11,97.43,Session4,sad,14
Ses04M_impro06_M007,feel the same way everybody else does.,sad,2,Ses04M_impro06_,100.67,105.46,Session4,sad,15
Ses04M_impro06_F008,"I mean, what do you want to do?  Do you want to- do you want to talk about it?  Do you-",sad,2,Ses04M_impro06_,111.02,118.87,Session4,sad,16
Ses04M_impro06_M008,"[BREATHING] I mean, there's nothing really to talk about.  He's gone and I'll never see him again.",sad,2,Ses04M_impro06_,118.6,130.71,Session4,sad,17
Ses04M_impro06_F009,"Well I know it's not a lot of help or anything, but at least you got to know him.  I mean, at least you had the time with him that you did.",sad,2,Ses04M_impro06_,132.72,144.7998,Session4,sad,18
Ses04M_impro06_M009,Yeah.,sad,2,Ses04M_impro06_,145.39,148.16,Session4,sad,19
Ses04M_impro06_F010,"I mean, we can be grateful for that.",sad,2,Ses04M_impro06_,147.18,150.34,Session4,sad,20
Ses04M_impro06_M010,"Yeah, I don't know.  Sometimes I wish I didn't know him.  So I wouldn't--",sad,2,Ses04M_impro06_,150.58,163.45,Session4,sad,21
Ses04M_impro06_F011,You feel that way now because you're upset.  But you don't really think that.,sad,2,Ses04M_impro06_,160.97,166.16,Session4,sad,22
Ses04M_impro06_F012,"It'll get better.  I know it doesn't help, but it will get better and you will remember all of the good things that you guys had; all of the memories that you have with him that were happy and you'll be grateful for those.",sad,2,Ses04M_impro06_,175.68,190.69,Session4,sad,23
Ses04M_impro06_M011,This is just -- this is a terrible life.  I just don't understand.,sad,2,Ses04M_impro06_,191.48,198.52,Session4,sad,24
Ses04M_impro06_F013,"Just life, in general?",xxx,-1,Ses04M_impro06_,198.84,201.81,Session4,xxx,25
Ses04M_impro06_M012,"I mean, it's just not fair.  Like, I don't know.  Why people -",sad,2,Ses04M_impro06_,202.14,210.21,Session4,sad,26
Ses04M_impro06_M013,"there should just be some sort of rule that people don't die until they're older, 'cause then, at least, it's expected.",sad,2,Ses04M_impro06_,211.46,220.33,Session4,sad,27
Ses04M_impro06_F014,"I agree.  If I knew how to make that happen, I would certainly help you.",sad,2,Ses04M_impro06_,220.51,225.94,Session4,sad,28
Ses04M_impro06_M014,I don't know what to do.,sad,2,Ses04M_impro06_,235.92,239.49,Session4,sad,29
Ses04M_impro06_F015,"When's the service? Can- can we help?  Is there anything, I mean--",sad,2,Ses04M_impro06_,241.02,246.67,Session4,sad,30
Ses04M_impro06_M015,"I mean, you- you can go.  I don't know.  I don't know what else.",sad,2,Ses04M_impro06_,246.13,252.78,Session4,sad,31
Ses04M_impro06_M016,I hope it rains.  Somehow that'll make me feel more comfortable.,sad,2,Ses04M_impro06_,255.55,263.25,Session4,sad,32
Ses04M_impro06_F016,"Seems like if the whole world's sad, then it's okay for you to be.",sad,2,Ses04M_impro06_,265.54,270.3748,Session4,sad,33
Ses04M_impro06_M017,Yeah.,sad,2,Ses04M_impro06_,270.36,273.18,Session4,sad,34
Ses04M_impro06_M018,I just wish there was some way to just bring him back to life magically.,sad,2,Ses04M_impro06_,281.0,288.37,Session4,sad,35
Ses04M_impro06_F017,I know.,sad,2,Ses04M_impro06_,289.17,291.1846,Session4,sad,36
Ses04M_impro06_M019,"Just, you know, some thing; some genie. I need to find a genie bottle.",sad,2,Ses04M_impro06_,290.54,300.1,Session4,sad,37
Ses04M_impro06_F018,"I don't have any magic answers.  But,",sad,2,Ses04M_impro06_,304.47,311.0742,Session4,sad,38
Ses04M_impro06_F019,"I mean, as- as cliche as it is, as long as people who loved him remember him, then it's not a waste, you know.",sad,2,Ses04M_impro06_,311.12,319.52,Session4,sad,39
Ses04M_impro06_M020,I know.,sad,2,Ses04M_impro06_,320.61,323.13,Session4,sad,40
Ses04M_impro07_M000,"Alright, so you're not going to believe this.  But I went home today. I looked through the mail.  And I got an acceptance letter from U.S.C..",happy,1,Ses04M_impro07_,7.29,18.97,Session4,exc,0
Ses04M_impro07_F000,"What, no way.",sur,-1,Ses04M_impro07_,19.87,21.37,Session4,sur,1
Ses04M_impro07_M001,I'm going to U.S.C.. Yeah.,happy,1,Ses04M_impro07_,18.99,21.72,Session4,exc,2
Ses04M_impro07_F001,Really?,sur,-1,Ses04M_impro07_,21.39,22.52,Session4,sur,3
Ses04M_impro07_M002,"Yeah, yeah.",happy,1,Ses04M_impro07_,21.77,23.5899,Session4,exc,4
Ses04M_impro07_F002,I didn't even,happy,1,Ses04M_impro07_,23.05,24.93,Session4,exc,5
Ses04M_impro07_F003,know you applied to U.S.C..,happy,1,Ses04M_impro07_,24.93,27.31,Session4,exc,6
Ses04M_impro07_M003,"I did.  I did. I've -- yeah, I applied to U.S.C..  I mean, it's really expensive but",happy,1,Ses04M_impro07_,25.33,30.1,Session4,exc,7
Ses04M_impro07_M004,it's a really good school.  So,happy,1,Ses04M_impro07_,30.1,32.57,Session4,exc,8
Ses04M_impro07_M005,"Um, um- yeah, I'm just -- I'm really excited 'cause I don't know.  It's like a whole -- I mean, it's just like, I've been really -- I wanted to go there ever since I was a kid.  So now I actually am and it's awesome.  It's a really nice campus.  Oh, you've been there.",xxx,-1,Ses04M_impro07_,32.6046,45.14,Session4,xxx,9
Ses04M_impro07_F004,"That's amazing.  I've seen it on TV. Um, Wow.  I mean, well what are you going to major in?  What are you going to do?",happy,1,Ses04M_impro07_,43.84,53.07,Session4,exc,10
Ses04M_impro07_M006,"Um, I'm thinking a history and geology minor.",xxx,-1,Ses04M_impro07_,52.62,59.1918,Session4,xxx,11
Ses04M_impro07_F005,Wow.,xxx,-1,Ses04M_impro07_,58.77,60.72,Session4,xxx,12
Ses04M_impro07_M007,"Yeah.  I like to know about history, 'cause, you know, it's- it's just so relevant to the present.",happy,1,Ses04M_impro07_,60.33,67.38,Session4,hap,13
Ses04M_impro07_F006,Right.,happy,1,Ses04M_impro07_,66.84,68.01,Session4,exc,14
Ses04M_impro07_M008,Yeah.,happy,1,Ses04M_impro07_,67.53,68.72,Session4,hap,15
Ses04M_impro07_F007,Yes.,happy,1,Ses04M_impro07_,68.19,69.29,Session4,exc,16
Ses04M_impro07_M009,"And, uh-",happy,1,Ses04M_impro07_,68.9,70.33,Session4,hap,17
Ses04M_impro07_F008,Is U.S.C. known for its history program?,happy,1,Ses04M_impro07_,69.44,72.57,Session4,exc,18
Ses04M_impro07_M010,"Um, you know, I don't think so.  But I think that, you know, it's still a private school",happy,1,Ses04M_impro07_,71.77,78.31,Session4,hap,19
Ses04M_impro07_M011,"and right you know it's still- and then, you know, I mean-",happy,1,Ses04M_impro07_,78.31,81.5131,Session4,hap,20
Ses04M_impro07_F009,I know.  It's a great school and you know,happy,1,Ses04M_impro07_,78.32,81.5371,Session4,exc,21
Ses04M_impro07_M012,"I'm guessing, you know it's like I I checked it out.  And, like, they have a decent history program.",happy,1,Ses04M_impro07_,81.52,87.5,Session4,hap,22
Ses04M_impro07_F010,It's all about the connections,happy,1,Ses04M_impro07_,81.54,83.31,Session4,exc,23
Ses04M_impro07_M013,"So -- and like the geology just is awesome.  It rocks, no pun intended. [LAUGHTER]",happy,1,Ses04M_impro07_,87.5,93.28,Session4,hap,24
Ses04M_impro07_F011,"Oh, you did not just say that.",happy,1,Ses04M_impro07_,92.66,95.3147,Session4,hap,25
Ses04M_impro07_M014,"Um, but, uh- anyway -- yeah, so that's awesome, though, because you live here and then we're not going to be separated by me going to some other school",happy,1,Ses04M_impro07_,93.31,102.26,Session4,exc,26
Ses04M_impro07_F012,I know.  You're going to be so close.,happy,1,Ses04M_impro07_,98.86,101.29,Session4,exc,27
Ses04M_impro07_M015,"And, uh, it's just really exciting.  I- You know, I'm -- just I want to- I want to share this special happy moment with you. It's awesome",happy,1,Ses04M_impro07_,102.27,110.74,Session4,exc,28
Ses04M_impro07_F013,I'm glad you did.,happy,1,Ses04M_impro07_,108.84,111.3801,Session4,exc,29
Ses04M_impro07_M016,So um,xxx,-1,Ses04M_impro07_,110.86,112.64,Session4,xxx,30
Ses04M_impro07_F014,"That's great.  I mean, I'm really glad you're not going to go anywhere.  You'll still be here.",happy,1,Ses04M_impro07_,112.09,116.92,Session4,exc,31
Ses04M_impro07_M017,"Yeah, yeah, yeah.  We're only going to be like twenty minutes apart.",xxx,-1,Ses04M_impro07_,116.59,121.07,Session4,xxx,32
Ses04M_impro07_F015,Everything in LA is twenty minutes away.,happy,1,Ses04M_impro07_,120.56,123.941,Session4,exc,33
Ses04M_impro07_M018,"Exactly. It's more like twenty five. Twenty five, half an hour,",xxx,-1,Ses04M_impro07_,122.12,126.63,Session4,xxx,34
Ses04M_impro07_F016,Give or take. [LAUGHTER],happy,1,Ses04M_impro07_,126.12,129.19,Session4,exc,35
Ses04M_impro07_M019,"But, uh, yeah, so I'm really excited. I can't wait- can't wait to go.  I have to go to orientation,",xxx,-1,Ses04M_impro07_,128.7458,134.28,Session4,xxx,36
Ses04M_impro07_F017,Well congratulations.,happy,1,Ses04M_impro07_,130.25,132.55,Session4,exc,37
Ses04M_impro07_M020,"umm, and I'm going to check out school and get, you know, check out the courses",happy,1,Ses04M_impro07_,134.28,139.97,Session4,exc,38
Ses04M_impro07_M021,find out all this stuff.  And- and I don't know.  I think I'm going to try to live in a dorm.,happy,1,Ses04M_impro07_,139.9763,145.08,Session4,exc,39
Ses04M_impro07_F018,Yeah.,happy,1,Ses04M_impro07_,144.62,146.05,Session4,exc,40
Ses04M_impro07_M022,"'Cause, you know, it's like you get to know a lot of people in the dorms and.",xxx,-1,Ses04M_impro07_,145.11,148.83,Session4,xxx,41
Ses04M_impro07_F019,"Yeah, and then you got that whole communal shower thing which is really appealing.",xxx,-1,Ses04M_impro07_,148.33,152.57,Session4,xxx,42
Ses04M_impro07_M023,Well I'll have flip flops for that.  That's not  some- It's not a problem.,xxx,-1,Ses04M_impro07_,152.09,157.45,Session4,xxx,43
Ses04M_impro07_F020,"Okay. Well, that's a good plan. Shower shoes. Two thumbs up.",xxx,-1,Ses04M_impro07_,155.45,159.71,Session4,xxx,44
Ses04M_impro07_M024,"Yeah, yeah.  But um, so, yeah.  So it's pretty sweet, huh?  You should go there, too.",xxx,-1,Ses04M_impro07_,158.19,164.77,Session4,xxx,45
Ses04M_impro07_F021,Wow. I- I was looking at U.C.L.A.,xxx,-1,Ses04M_impro07_,162.78,167.7,Session4,xxx,46
Ses04M_impro07_M025,"Ouch.  That's, um -- oh, wow.",neutral,3,Ses04M_impro07_,167.4159,171.6,Session4,neu,47
Ses04M_impro07_F022,"But, congrats on the U.S.C. thing.",happy,1,Ses04M_impro07_,171.1,173.99,Session4,exc,48
Ses04M_impro07_M026,"No, no, I mean, I didn't know -- I didn't know that about you. Um, I feel like --",neutral,3,Ses04M_impro07_,173.15,179.01,Session4,neu,49
Ses04M_impro07_F023,"The -- what, the- I mean--",neutral,3,Ses04M_impro07_,178.48,181.55,Session4,neu,50
Ses04M_impro07_M027,"No, I'm just messing with you. I mean, I'm not going to, you know, I mean, I'm not even really a football fan anyway.  So or- or a basketball-",xxx,-1,Ses04M_impro07_,180.72,188.45,Session4,xxx,51
Ses04M_impro07_F024,"You're not going to -- you're going to go to games, though, right? I mean, you can't go to U.S.C. and not go to a football game.",xxx,-1,Ses04M_impro07_,186.29,191.58,Session4,xxx,52
Ses04M_impro07_M028,No. Football's boring.,xxx,-1,Ses04M_impro07_,190.58,192.58,Session4,xxx,53
Ses04M_impro07_F025,"Just one game, though?  I mean, for the experience.  I mean, you don't have to go to all of the games but you gotta go to a game.",xxx,-1,Ses04M_impro07_,191.84,198.63,Session4,xxx,54
Ses04M_impro07_M029,I'll go to basketball games.,neutral,3,Ses04M_impro07_,197.68,199.64,Session4,neu,55
Ses04M_impro07_F026,"Okay.  Well that's cool, too, but like--",neutral,3,Ses04M_impro07_,199.1,201.62,Session4,neu,56
Ses04M_impro07_M030,Maybe some golf matches.,neutral,3,Ses04M_impro07_,200.81,203.14,Session4,neu,57
Ses04M_impro07_F027,"Wow, you are a winner and a half. [LAUGHTER]",happy,1,Ses04M_impro07_,202.73,206.6762,Session4,exc,58
